case_id,case_type,linked_record_id,customer_id,account_id,priority,case_status,created_ts,last_updated_ts,owner_id,queue_name,sla_breached_flag,data_classification,source_system
CASE-0002626,SETTLEMENT_EXCEPTION,EXC-0000879,CUST-000475,ACC-0000137,P3,OPEN,2026-05-27T03:43:11,2026-05-28T16:43:11,CASE-036,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002627,CORPORATE_ACTION,CA-0000131,CUST-000368,ACC-0000740,P1,CLOSED,2026-05-20T15:06:55,2026-05-29T02:06:55,CASE-013,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002628,SETTLEMENT_EXCEPTION,EXC-0002062,CUST-000045,ACC-0000279,P3,OPEN,2026-06-23T11:08:28,2026-07-03T08:08:28,CASE-003,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002629,RECONCILIATION_BREAK,BRK-0000752,CUST-000281,ACC-0000627,P4,CLOSED,2026-05-10T19:51:53,2026-05-15T21:51:53,CASE-002,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002630,POLICY_QUERY,,CUST-000235,ACC-0000495,P4,IN_PROGRESS,2026-06-15T21:40:04,2026-06-25T02:40:04,CASE-068,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002631,RECONCILIATION_BREAK,BRK-0001670,CUST-000373,ACC-0000972,P4,WAITING,2026-04-15T23:10:28,2026-04-25T16:10:28,CASE-048,RECON_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002632,RECONCILIATION_BREAK,BRK-0001780,CUST-000102,ACC-0000959,P3,CLOSED,2026-03-28T22:15:14,2026-04-05T08:15:14,CASE-047,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002633,CORPORATE_ACTION,CA-0000280,CUST-000079,ACC-0000646,P1,IN_PROGRESS,2026-07-06T20:00:41,2026-07-15T12:00:41,CASE-017,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002634,CORPORATE_ACTION,CA-0000357,CUST-000359,ACC-0000994,P4,WAITING,2026-06-20T05:04:05,2026-06-21T04:04:05,CASE-030,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002635,RECONCILIATION_BREAK,BRK-0001094,CUST-000330,ACC-0000476,P3,CLOSED,2026-05-24T21:34:50,2026-05-31T13:34:50,CASE-062,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002636,POLICY_QUERY,,CUST-000486,ACC-0000651,P2,IN_PROGRESS,2026-03-03T13:39:18,2026-03-05T14:39:18,CASE-043,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002637,SETTLEMENT_EXCEPTION,EXC-0000290,CUST-000034,ACC-0000988,P4,IN_PROGRESS,2026-05-15T21:04:21,2026-05-28T05:04:21,CASE-082,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002638,CORPORATE_ACTION,CA-0000634,CUST-000423,ACC-0000682,P3,IN_PROGRESS,2026-07-11T20:46:41,2026-07-14T10:46:41,CASE-049,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002639,POLICY_QUERY,,CUST-000420,ACC-0000813,P3,WAITING,2026-07-03T00:55:40,2026-07-15T08:55:40,CASE-040,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002640,POLICY_QUERY,,CUST-000091,ACC-0000864,P2,WAITING,2026-06-13T10:18:19,2026-06-21T02:18:19,CASE-047,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002641,CORPORATE_ACTION,CA-0000292,CUST-000189,ACC-0000947,P2,IN_PROGRESS,2026-06-23T15:44:12,2026-06-28T04:44:12,CASE-004,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002642,SETTLEMENT_EXCEPTION,EXC-0000282,CUST-000102,ACC-0000359,P3,OPEN,2026-06-22T13:36:31,2026-06-25T07:36:31,CASE-066,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002643,RECONCILIATION_BREAK,BRK-0000544,CUST-000357,ACC-0000442,P3,ESCALATED,2026-04-06T23:01:25,2026-04-07T07:01:25,CASE-020,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002644,CORPORATE_ACTION,CA-0000288,CUST-000264,ACC-0000215,P3,OPEN,2026-04-22T18:36:16,2026-04-23T20:36:16,CASE-016,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002645,RECONCILIATION_BREAK,BRK-0000958,CUST-000140,ACC-0000882,P3,WAITING,2026-06-16T07:32:08,2026-06-25T16:32:08,CASE-062,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002646,RECONCILIATION_BREAK,BRK-0000094,CUST-000412,ACC-0000285,P2,IN_PROGRESS,2026-04-23T08:10:51,2026-04-26T21:10:51,CASE-032,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002647,SETTLEMENT_EXCEPTION,EXC-0001349,CUST-000497,ACC-0000005,P3,IN_PROGRESS,2026-04-04T02:21:09,2026-04-08T14:21:09,CASE-048,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002648,SETTLEMENT_EXCEPTION,EXC-0000033,CUST-000458,ACC-0000753,P3,IN_PROGRESS,2026-07-09T07:48:22,2026-07-20T10:48:22,CASE-045,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002649,POLICY_QUERY,,CUST-000393,ACC-0000779,P4,CLOSED,2026-06-01T06:57:04,2026-06-07T00:57:04,CASE-036,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002650,POLICY_QUERY,,CUST-000072,ACC-0000374,P3,IN_PROGRESS,2026-04-29T16:29:38,2026-05-08T03:29:38,CASE-068,POLICY_CONTROL,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002651,SETTLEMENT_EXCEPTION,EXC-0001463,CUST-000134,ACC-0000851,P2,OPEN,2026-04-02T14:24:35,2026-04-03T17:24:35,CASE-006,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002652,CORPORATE_ACTION,CA-0000374,CUST-000265,ACC-0000091,P3,CLOSED,2026-03-15T06:31:28,2026-03-16T13:31:28,CASE-036,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002653,CORPORATE_ACTION,CA-0000497,CUST-000019,ACC-0000538,P3,IN_PROGRESS,2026-04-28T01:58:52,2026-05-10T11:58:52,CASE-084,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002654,SETTLEMENT_EXCEPTION,EXC-0000120,CUST-000433,ACC-0000998,P3,IN_PROGRESS,2026-07-02T05:41:00,2026-07-08T05:41:00,CASE-055,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002655,POLICY_QUERY,,CUST-000180,ACC-0000059,P4,CLOSED,2026-06-29T15:06:37,2026-07-02T23:06:37,CASE-045,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002656,RECONCILIATION_BREAK,BRK-0000795,CUST-000098,ACC-0000240,P3,WAITING,2026-03-07T17:26:54,2026-03-12T06:26:54,CASE-026,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002657,SETTLEMENT_EXCEPTION,EXC-0000125,CUST-000321,ACC-0000065,P4,ESCALATED,2026-04-17T05:38:44,2026-04-28T08:38:44,CASE-002,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002658,SETTLEMENT_EXCEPTION,EXC-0001870,CUST-000455,ACC-0000533,P3,ESCALATED,2026-03-11T18:03:50,2026-03-17T03:03:50,CASE-077,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002659,RECONCILIATION_BREAK,BRK-0000893,CUST-000412,ACC-0000825,P2,OPEN,2026-06-08T16:54:48,2026-06-09T17:54:48,CASE-030,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002660,RECONCILIATION_BREAK,BRK-0000336,CUST-000429,ACC-0000621,P4,OPEN,2026-05-07T18:37:38,2026-05-09T13:37:38,CASE-043,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002661,RECONCILIATION_BREAK,BRK-0000744,CUST-000314,ACC-0000572,P3,ESCALATED,2026-04-01T01:26:05,2026-04-09T20:26:05,CASE-016,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002662,SETTLEMENT_EXCEPTION,EXC-0001188,CUST-000376,ACC-0000444,P3,IN_PROGRESS,2026-06-18T23:43:36,2026-06-29T02:43:36,CASE-016,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002663,POLICY_QUERY,,CUST-000485,ACC-0000378,P3,CLOSED,2026-06-20T14:30:25,2026-06-25T14:30:25,CASE-006,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002664,RECONCILIATION_BREAK,BRK-0000029,CUST-000490,ACC-0000395,P3,IN_PROGRESS,2026-07-15T23:59:13,2026-07-21T07:30:00,CASE-031,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002665,RECONCILIATION_BREAK,BRK-0000502,CUST-000121,ACC-0000299,P3,WAITING,2026-05-07T06:27:13,2026-05-09T10:27:13,CASE-052,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002666,SETTLEMENT_EXCEPTION,EXC-0000747,CUST-000191,ACC-0000211,P2,WAITING,2026-06-07T02:59:53,2026-06-13T06:59:53,CASE-045,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002667,RECONCILIATION_BREAK,BRK-0001766,CUST-000171,ACC-0000725,P2,CLOSED,2026-04-10T20:55:54,2026-04-12T13:55:54,CASE-068,RECON_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002668,POLICY_QUERY,,CUST-000460,ACC-0000634,P3,CLOSED,2026-07-08T01:12:22,2026-07-18T21:12:22,CASE-016,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002669,POLICY_QUERY,,CUST-000445,ACC-0000766,P1,CLOSED,2026-05-24T07:57:51,2026-06-02T17:57:51,CASE-064,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002670,SETTLEMENT_EXCEPTION,EXC-0001466,CUST-000255,ACC-0000382,P3,CLOSED,2026-04-09T01:37:53,2026-04-19T23:37:53,CASE-005,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002671,RECONCILIATION_BREAK,BRK-0000963,CUST-000415,ACC-0000935,P2,OPEN,2026-04-28T21:53:41,2026-05-06T11:53:41,CASE-036,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002672,RECONCILIATION_BREAK,BRK-0000658,CUST-000051,ACC-0000774,P3,IN_PROGRESS,2026-06-01T12:43:01,2026-06-10T05:43:01,CASE-021,RECON_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002673,RECONCILIATION_BREAK,BRK-0001621,CUST-000288,ACC-0000482,P2,ESCALATED,2026-06-06T11:19:19,2026-06-13T03:19:19,CASE-038,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002674,SETTLEMENT_EXCEPTION,EXC-0001909,CUST-000453,ACC-0000810,P3,OPEN,2026-07-06T16:07:30,2026-07-08T01:07:30,CASE-001,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002675,SETTLEMENT_EXCEPTION,EXC-0000401,CUST-000433,ACC-0000998,P4,ESCALATED,2026-03-11T16:24:59,2026-03-21T08:24:59,CASE-018,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002676,SETTLEMENT_EXCEPTION,EXC-0000627,CUST-000409,ACC-0000097,P3,CLOSED,2026-06-22T08:47:04,2026-06-27T22:47:04,CASE-087,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002677,SETTLEMENT_EXCEPTION,EXC-0000711,CUST-000035,ACC-0000433,P3,CLOSED,2026-03-01T04:55:08,2026-03-03T07:55:08,CASE-040,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002678,RECONCILIATION_BREAK,BRK-0000084,CUST-000497,ACC-0000421,P3,CLOSED,2026-06-09T10:01:48,2026-06-14T09:01:48,CASE-030,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002679,POLICY_QUERY,,CUST-000023,ACC-0000304,P4,OPEN,2026-04-02T23:46:27,2026-04-07T16:46:27,CASE-076,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002680,SETTLEMENT_EXCEPTION,EXC-0000389,CUST-000465,ACC-0000827,P4,IN_PROGRESS,2026-03-30T07:32:40,2026-04-07T20:32:40,CASE-037,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002681,RECONCILIATION_BREAK,BRK-0001790,CUST-000368,ACC-0000821,P4,CLOSED,2026-07-16T02:00:09,2026-07-20T18:00:09,CASE-007,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002682,SETTLEMENT_EXCEPTION,EXC-0001871,CUST-000114,ACC-0000347,P3,WAITING,2026-03-30T17:15:52,2026-04-10T16:15:52,CASE-059,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002683,POLICY_QUERY,,CUST-000163,ACC-0000253,P3,WAITING,2026-03-03T04:59:27,2026-03-14T10:59:27,CASE-071,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002684,SETTLEMENT_EXCEPTION,EXC-0000715,CUST-000001,ACC-0000023,P2,CLOSED,2026-03-25T19:52:09,2026-04-05T07:52:09,CASE-048,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002685,POLICY_QUERY,,CUST-000476,ACC-0000425,P4,WAITING,2026-05-03T11:34:03,2026-05-04T06:34:03,CASE-021,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002686,SETTLEMENT_EXCEPTION,EXC-0000810,CUST-000303,ACC-0000995,P3,WAITING,2026-03-23T11:46:18,2026-03-26T02:46:18,CASE-090,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002687,RECONCILIATION_BREAK,BRK-0000523,CUST-000014,ACC-0000387,P2,OPEN,2026-06-21T17:45:12,2026-06-23T00:45:12,CASE-054,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002688,CORPORATE_ACTION,CA-0000246,CUST-000454,ACC-0000500,P2,OPEN,2026-06-12T21:27:58,2026-06-18T01:27:58,CASE-088,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002689,POLICY_QUERY,,CUST-000039,ACC-0000923,P3,OPEN,2026-05-25T03:45:27,2026-05-31T19:45:27,CASE-089,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002690,RECONCILIATION_BREAK,BRK-0000950,CUST-000443,ACC-0000944,P3,CLOSED,2026-04-02T22:28:24,2026-04-07T23:28:24,CASE-058,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002691,CORPORATE_ACTION,CA-0000391,CUST-000144,ACC-0000639,P2,CLOSED,2026-03-20T22:39:39,2026-03-25T23:39:39,CASE-048,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002692,SETTLEMENT_EXCEPTION,EXC-0002198,CUST-000302,ACC-0000367,P3,CLOSED,2026-06-26T02:23:55,2026-06-29T19:23:55,CASE-005,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002693,SETTLEMENT_EXCEPTION,EXC-0001809,CUST-000142,ACC-0000695,P2,IN_PROGRESS,2026-03-09T22:10:05,2026-03-21T21:10:05,CASE-042,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002694,RECONCILIATION_BREAK,BRK-0001477,CUST-000108,ACC-0000938,P3,IN_PROGRESS,2026-04-27T21:24:48,2026-05-08T01:24:48,CASE-061,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002695,POLICY_QUERY,,CUST-000341,ACC-0000439,P3,CLOSED,2026-04-03T11:35:36,2026-04-08T19:35:36,CASE-088,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002696,SETTLEMENT_EXCEPTION,EXC-0000697,CUST-000099,ACC-0000900,P2,OPEN,2026-06-30T14:41:09,2026-07-10T17:41:09,CASE-052,SETTLEMENT_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002697,RECONCILIATION_BREAK,BRK-0001682,CUST-000020,ACC-0000769,P2,WAITING,2026-03-19T13:44:47,2026-03-28T23:44:47,CASE-088,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002698,RECONCILIATION_BREAK,BRK-0001031,CUST-000388,ACC-0000716,P3,CLOSED,2026-05-27T10:15:52,2026-06-02T16:15:52,CASE-061,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002699,SETTLEMENT_EXCEPTION,EXC-0000767,CUST-000314,ACC-0000216,P3,IN_PROGRESS,2026-05-25T20:54:01,2026-06-02T13:54:01,CASE-004,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002700,RECONCILIATION_BREAK,BRK-0001095,CUST-000474,ACC-0000464,P4,CLOSED,2026-06-02T03:05:54,2026-06-08T08:05:54,CASE-017,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002701,POLICY_QUERY,,CUST-000176,ACC-0000832,P4,IN_PROGRESS,2026-03-18T05:33:35,2026-03-26T14:33:35,CASE-073,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002702,POLICY_QUERY,,CUST-000118,ACC-0000150,P4,OPEN,2026-07-11T06:15:56,2026-07-11T19:15:56,CASE-027,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002703,RECONCILIATION_BREAK,BRK-0000195,CUST-000240,ACC-0000874,P3,IN_PROGRESS,2026-06-22T03:41:21,2026-06-29T11:41:21,CASE-087,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002704,SETTLEMENT_EXCEPTION,EXC-0000948,CUST-000256,ACC-0000922,P4,IN_PROGRESS,2026-04-07T01:40:41,2026-04-17T03:40:41,CASE-020,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002705,RECONCILIATION_BREAK,BRK-0000315,CUST-000202,ACC-0000208,P2,OPEN,2026-06-20T18:00:43,2026-06-24T09:00:43,CASE-043,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002706,RECONCILIATION_BREAK,BRK-0000937,CUST-000207,ACC-0000573,P3,ESCALATED,2026-03-03T05:45:05,2026-03-07T21:45:05,CASE-004,RECON_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002707,SETTLEMENT_EXCEPTION,EXC-0001800,CUST-000181,ACC-0000954,P1,ESCALATED,2026-07-11T18:35:35,2026-07-17T22:35:35,CASE-034,SETTLEMENT_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002708,POLICY_QUERY,,CUST-000067,ACC-0000952,P2,IN_PROGRESS,2026-03-10T03:08:14,2026-03-21T12:08:14,CASE-086,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002709,RECONCILIATION_BREAK,BRK-0001501,CUST-000056,ACC-0000522,P3,CLOSED,2026-05-12T03:41:36,2026-05-17T03:41:36,CASE-089,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002710,POLICY_QUERY,,CUST-000165,ACC-0000653,P2,CLOSED,2026-03-10T06:48:26,2026-03-22T07:48:26,CASE-026,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002711,POLICY_QUERY,,CUST-000112,ACC-0000327,P3,CLOSED,2026-04-07T22:42:50,2026-04-14T09:42:50,CASE-061,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002712,CORPORATE_ACTION,CA-0000767,CUST-000327,ACC-0000528,P4,IN_PROGRESS,2026-06-22T17:23:17,2026-07-02T14:23:17,CASE-073,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002713,CORPORATE_ACTION,CA-0000181,CUST-000008,ACC-0000131,P3,WAITING,2026-06-30T01:01:42,2026-07-05T13:01:42,CASE-068,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002714,SETTLEMENT_EXCEPTION,EXC-0001967,CUST-000002,ACC-0000689,P3,CLOSED,2026-03-04T01:39:14,2026-03-09T03:39:14,CASE-018,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002715,POLICY_QUERY,,CUST-000268,ACC-0000609,P3,OPEN,2026-04-20T07:44:26,2026-04-22T09:44:26,CASE-062,POLICY_CONTROL,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002716,POLICY_QUERY,,CUST-000352,ACC-0000041,P3,IN_PROGRESS,2026-03-13T09:04:58,2026-03-16T07:04:58,CASE-085,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002717,RECONCILIATION_BREAK,BRK-0001111,CUST-000388,ACC-0000736,P2,CLOSED,2026-07-17T04:34:06,2026-07-21T07:30:00,CASE-002,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002718,RECONCILIATION_BREAK,BRK-0001039,CUST-000164,ACC-0000257,P3,CLOSED,2026-07-01T16:52:10,2026-07-04T08:52:10,CASE-004,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002719,POLICY_QUERY,,CUST-000370,ACC-0000859,P2,ESCALATED,2026-05-14T17:34:44,2026-05-16T01:34:44,CASE-020,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002720,RECONCILIATION_BREAK,BRK-0001226,CUST-000406,ACC-0000515,P3,WAITING,2026-04-03T13:31:01,2026-04-07T12:31:01,CASE-015,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002721,RECONCILIATION_BREAK,BRK-0000185,CUST-000201,ACC-0000615,P3,ESCALATED,2026-05-08T23:10:56,2026-05-14T14:10:56,CASE-044,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002722,SETTLEMENT_EXCEPTION,EXC-0000060,CUST-000249,ACC-0000350,P1,CLOSED,2026-06-22T10:23:38,2026-07-02T16:23:38,CASE-013,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002723,SETTLEMENT_EXCEPTION,EXC-0001652,CUST-000481,ACC-0000404,P4,IN_PROGRESS,2026-06-25T03:49:56,2026-07-01T00:49:56,CASE-061,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002724,SETTLEMENT_EXCEPTION,EXC-0000602,CUST-000457,ACC-0000020,P1,CLOSED,2026-03-02T21:40:25,2026-03-08T22:40:25,CASE-085,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002725,POLICY_QUERY,,CUST-000050,ACC-0000459,P3,IN_PROGRESS,2026-05-10T19:56:43,2026-05-18T06:56:43,CASE-085,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002726,POLICY_QUERY,,CUST-000001,ACC-0000023,P3,IN_PROGRESS,2026-06-08T12:16:29,2026-06-14T19:16:29,CASE-018,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002727,RECONCILIATION_BREAK,BRK-0000106,CUST-000451,ACC-0000323,P3,WAITING,2026-04-01T07:45:36,2026-04-10T05:45:36,CASE-030,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002728,RECONCILIATION_BREAK,BRK-0000384,CUST-000210,ACC-0000357,P3,IN_PROGRESS,2026-06-05T18:26:12,2026-06-07T21:26:12,CASE-029,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002729,CORPORATE_ACTION,CA-0000752,CUST-000096,ACC-0000284,P3,IN_PROGRESS,2026-04-23T13:25:30,2026-05-04T21:25:30,CASE-028,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002730,SETTLEMENT_EXCEPTION,EXC-0001139,CUST-000102,ACC-0000359,P3,IN_PROGRESS,2026-04-17T01:09:32,2026-04-18T05:09:32,CASE-042,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002731,SETTLEMENT_EXCEPTION,EXC-0001337,CUST-000243,ACC-0000795,P3,IN_PROGRESS,2026-03-02T15:45:44,2026-03-10T14:45:44,CASE-049,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002732,RECONCILIATION_BREAK,BRK-0001269,CUST-000496,ACC-0000369,P4,CLOSED,2026-04-18T00:01:00,2026-04-25T21:01:00,CASE-084,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002733,SETTLEMENT_EXCEPTION,EXC-0001171,CUST-000404,ACC-0000782,P3,IN_PROGRESS,2026-04-19T21:49:20,2026-05-01T03:49:20,CASE-002,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002734,SETTLEMENT_EXCEPTION,EXC-0001808,CUST-000087,ACC-0000012,P4,WAITING,2026-04-26T10:43:46,2026-05-02T12:43:46,CASE-049,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002735,POLICY_QUERY,,CUST-000367,ACC-0000230,P4,CLOSED,2026-06-17T14:15:48,2026-06-21T03:15:48,CASE-067,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002736,RECONCILIATION_BREAK,BRK-0000002,CUST-000298,ACC-0000942,P4,CLOSED,2026-07-03T17:03:00,2026-07-06T13:03:00,CASE-061,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002737,RECONCILIATION_BREAK,BRK-0001334,CUST-000109,ACC-0000540,P3,CLOSED,2026-03-07T14:41:57,2026-03-11T12:41:57,CASE-063,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0002738,SETTLEMENT_EXCEPTION,EXC-0002064,CUST-000223,ACC-0000645,P3,IN_PROGRESS,2026-07-14T00:09:02,2026-07-21T07:30:00,CASE-067,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
